CountyName,year,log_price,wfh_rate,median_income,unemployment_rate,population,n_zips
Calaveras County,2021,12.918761621566082,11.788571793370565,68647.35337478801,0.0641866600612502,44408.0,16.0
Calaveras County,2022,13.018792415737176,13.761097419022676,79291.03265204387,0.0598617307993642,44673.0,16.0
Calaveras County,2023,12.978380402465627,13.946873029193029,81394.09200484827,0.0591702786102786,45045.0,16.0
Colusa County,2017,12.293382813883278,4.7103287369135325,57744.05699883676,0.0586750920899573,20632.0,5.0
Colusa County,2018,12.393652810286394,4.351393735532408,58888.902536651236,0.0484066358024691,20736.0,5.0
Colusa County,2019,12.475025981115184,3.9892959206280403,61828.930838510816,0.0406882483263497,20763.0,5.0
Colusa County,2020,12.533926605542208,3.5766046474436632,61655.46333898716,0.0373333268718197,20635.0,5.0
Colusa County,2021,12.683335827213671,4.015444083905343,64446.85825373206,0.0492714011424182,20833.0,5.0
Colusa County,2022,12.78338687259872,4.068359676958262,71234.59076615209,0.0717757575757575,20988.0,5.0
Colusa County,2023,12.778167543535785,4.738645634674923,77258.60633484164,0.0834429911883781,20995.0,5.0
Contra Costa County,2017,13.275300735667862,6.210936639751565,95177.42430639594,0.0694243614830902,1116102.0,39.0
Contra Costa County,2018,13.354758971959729,6.533372806269476,101374.56241849574,0.0613079147523158,1125708.0,39.0
Contra Costa County,2019,13.375576446252143,6.564069012757519,108244.0980676435,0.0535784758841026,1134625.0,39.0
Contra Costa County,2020,13.422190366180013,9.88223886412653,110970.12422491038,0.0550511331556521,1140620.0,39.0
Contra Costa County,2021,13.587384798494252,14.182016698727614,115204.46531313907,0.0585261216132375,1154052.0,39.0
Contra Costa County,2022,13.704619544628018,16.843020858290778,125653.53091176243,0.0584070464613165,1155133.0,39.0
Contra Costa County,2023,13.647655395313873,19.01371037752037,127961.31256230027,0.0591087936715376,1153898.0,39.0
Del Norte County,2017,12.321313053938471,5.57233924677899,42234.69546085233,0.0949625014866204,25225.0,2.0
Del Norte County,2018,12.420739439931875,4.848013212719299,46658.6954887218,0.0825372023809523,25536.0,2.0
Del Norte County,2019,12.456073378164495,3.6554038294373314,45766.95289557148,0.0748167978385997,25539.0,2.0
Del Norte County,2020,12.537915982074598,5.790691935235158,51230.96360832691,0.0620953276792598,25940.0,2.0
Del Norte County,2021,12.651330426278646,4.819496732495512,54970.60143626571,0.0737121364452423,25065.0,2.0
Del Norte County,2022,12.757514254367683,6.6529338673591685,62902.424690371554,0.0593056052736716,25030.0,2.0
Del Norte County,2023,12.761129288882941,7.533005978260869,68465.55543478261,0.0598183695652174,24840.0,2.0
El Dorado County,2017,12.975194305584642,8.302638477058817,80631.2447540626,0.0800480085286451,183382.0,18.0
El Dorado County,2018,13.040461323756638,9.618685541163984,85768.50441854924,0.0614798739413892,184676.0,18.0
El Dorado County,2019,13.071080638982393,9.487004026049965,89926.83684543874,0.0539749397835964,186411.0,18.0
El Dorado County,2020,13.08985397316638,11.574250042549115,89925.17648188658,0.0471407030177961,188018.0,18.0
El Dorado County,2021,13.267286625504948,15.102259802090519,96377.51650703566,0.0484921478219345,188470.0,18.0
